"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/ThirdPerson/Planta-0/Alarma/Base_Alarma.Base_Alarma","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Metronomo/Metronomo1.Metronomo1","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Estantes/Bordes_001.Bordes_001","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Reproductor_VHS/Red.Red","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Panel_Pantalla/TV.TV","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Panel_Pantalla/Ranura.Ranura","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Portapapeles/Portapapeles.Portapapeles","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Portapapeles/Pinza.Pinza","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Tele_de_tubo1/PC.PC","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Libros/Red_001.Red_001","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Tanques_CO2/Metal_003.Metal_003","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Tanques_CO2/Valvula_001.Valvula_001","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Tanques_CO2/Bombona_001.Bombona_001","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Alarma/Base_Alarma.Base_Alarma","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Alarma/Alarma.Alarma","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Alarma/Alarma1.Alarma1","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Rat?n/Material_004.Material_004","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Rat?n/Material_005.Material_005","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Monitor/Camara.Camara","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Cortina/Cojin.Cojin","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Arm_bot/Material_003.Material_003","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-3/Bolsa_Basura/Bolsa_Basura.Bolsa_Basura","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Tablero_pPortaPapeles/Chincheta.Chincheta","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/PC/TV.TV","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Metronomo/Black.Black","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Portapapeles/Portapapeles.Portapapeles","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Metronomo/Metal_001.Metal_001","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-3/Encimera/Base_002.Base_002","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Coleccionables/AreaMedica3.AreaMedica3","0","3","3","1","2.166758","0","3"
"/Game/ThirdPerson/Planta-0/Reproductor_VHS/Regulador_001.Regulador_001","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Portapapeles/HojaCuadriculada.HojaCuadriculada","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Arm_Bot_Abierto/Madera_001.Madera_001","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Arm_Bot_Abierto/Cruz.Cruz","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Caja_Metalicas/Caja_Metal_001.Caja_Metal_001","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Caja_Metalicas/Bordes_Box_001.Bordes_Box_001","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Libros/Papel_002.Papel_002","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Coleccionables/AreaMEdica2.AreaMEdica2","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Teclado/Teclas.Teclas","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Cajas_De_Carton/Box.Box","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-3/Horno/Horno1.Horno1","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Probeta/Etiqueta_003.Etiqueta_003","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Probeta/Corcho.Corcho","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Taburete/Tamburete.Tamburete","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Botella_Gris/Corcho_002.Corcho_002","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Botella_Gris/Etiqueta_002.Etiqueta_002","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Botella_Verde/Corcho_001.Corcho_001","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Botella_Verde/Etiqueta_001.Etiqueta_001","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Escritorio/Mesa.Mesa","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Escritorio/Cajones.Cajones","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-3/Campana_Estractora/Extractor.Extractor","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Tanques_CO2/Etiqueta_006.Etiqueta_006","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Tanques_CO2/Etiqueta_005.Etiqueta_005","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Tanques_CO2/Etiqueta_007.Etiqueta_007","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Caja_Metalicas/Caja_Metal.Caja_Metal","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Caja_Metalicas/Bordes_Box.Bordes_Box","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Reproductor_VHS/VHS.VHS","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Tablero_pPortaPapeles/Imagen_001.Imagen_001","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Coleccionables/Nota_Nuevo/Material_nota_Nuevo.Material_nota_Nuevo","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Coleccionables/Notas_AreaMedica/Nota_3_-_Ficha_Father_plantaMedica_Mat.Nota_3_-_Ficha_Father_plantaMedica_Mat","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Caja_Metalicas/Bordes_Box_002.Bordes_Box_002","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Caja_Metalicas/Caja_Metal_002.Caja_Metal_002","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Tablero_pPortaPapeles/Papel_004.Papel_004","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Cajas_De_Carton/Tiny_Box.Tiny_Box","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Libros/Papel_003.Papel_003","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Estantes/Archivador.Archivador","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-3/Microondas/Microondas1.Microondas1","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Escritorio/Mesa.Mesa","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Escritorio/Cajones.Cajones","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Reproductor_VHS/Regulador_002.Regulador_002","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Probeta/Botella_003.Botella_003","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Tablero_pPortaPapeles/Chincheta_006.Chincheta_006","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-3/Papelera/Papelera1.Papelera1","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Arm_Bot_Abierto/Material_003.Material_003","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Caja_Metalicas/Luz_Box_001.Luz_Box_001","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-3/Luz/Base.Base","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-3/Papelera/Base_Alarma.Base_Alarma","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-3/Papelera/Negro.Negro","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Luz/Base.Base","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Tanques_CO2/Valvula.Valvula","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Tanques_CO2/Metal_001.Metal_001","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Tanques_CO2/Bombona_003.Bombona_003","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Panel_de_Control/Big_TV.Big_TV","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Panel_de_Control/PC.PC","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Escritorio/Bordes_003.Bordes_003","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Camaras_de_Seguridad/Lente_Base.Lente_Base","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Camaras_de_Seguridad/Lente.Lente","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Camaras_de_Seguridad/Camara.Camara","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Camaras_de_Seguridad/Luz.Luz","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Papelera/Base_Alarma.Base_Alarma","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Suero/Cama.Cama","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Suero/Tapon.Tapon","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Suero/Metal_001.Metal_001","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Suero/Suero1.Suero1","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-3/Nevera/Metal_005.Metal_005","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Libros/Papel_001.Papel_001","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Cintas_VHS/VHS.VHS","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Arm_bot/Cruz.Cruz","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Tablero_pPortaPapeles/Papel_005.Papel_005","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Coleccionables/Nota_AreaMedica_2/Nota_4_-_Ficha_Numero7_PlantaMedica_Mat2.Nota_4_-_Ficha_Numero7_PlantaMedica_Mat2","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Libros/Papel.Papel","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Metronomo/Medidor.Medidor","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Tablero_pPortaPapeles/Papel_007.Papel_007","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Prisioneros/Prisionero/Material_Prisionero.Material_Prisionero","0","6","6","1","5.985818","0","6"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","0","0","2","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","9","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","0","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","0","0","3","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","0","0","9","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","0","0","14","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","6","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","0","0","7","1","0.000000","0","0"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","0","0","36","1","0.000000","0","0"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","0","0","63","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","0","0","14","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","0","0","6","1","0.000000","0","0"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","0","0","36","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","0","0","12","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","0","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","6","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","0","3","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","3","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","3","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","25","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","0","9","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","0","7","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","0","0","7","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","42","2","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","46","6","0.000000","0","3"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","0","0","63","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","88","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","33","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","0","24","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","356","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialToggleButton.M_AudioMaterialToggleButton","0","0","13","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","16","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialMeter.M_AudioMaterialMeter","0","0","13","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialRoundedSlider.M_AudioMaterialRoundedSlider","0","0","25","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialEnvelope_ADSR.M_AudioMaterialEnvelope_ADSR","0","0","25","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialKnob.M_AudioMaterialKnob","0","0","13","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","32","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","32","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","25","1","0.000000","0","0"
"/Game/Porra/Rubber.Rubber","0","0","6","1","0.000000","0","0"
"/Game/ThirdPerson/Prisioneros/Prisionera/prisionero_2_3_test_DefaultMaterial_BaseColor_Mat.prisionero_2_3_test_DefaultMaterial_BaseColor_Mat","0","6","6","1","4.175150","0","0"
"/Game/ThirdPerson/Planta-3/Nevera/Nevera1.Nevera1","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Panel_de_Control/PanelControl.PanelControl","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Pildoras/Etiqueta_004.Etiqueta_004","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Reproductor_VHS/Regulador.Regulador","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Tablero_pPortaPapeles/Madera.Madera","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Tablero_pPortaPapeles/Corcho.Corcho","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Portapapeles/HojaCuadriculada.HojaCuadriculada","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Reproductor_VHS/Regulador_004.Regulador_004","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Reproductor_VHS/Regulador_003.Regulador_003","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Portapapeles/Papel.Papel","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Tablero_pPortaPapeles/Papel_006.Papel_006","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Tablero_pPortaPapeles/Imagen.Imagen","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Plataforma/Metal.Metal","0","3","3","1","1.755244","0","3"
"/Game/ThirdPerson/Planta-1/Cortina/Metal_001.Metal_001","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-3/Encimera/Metal_001.Metal_001","0","3","3","1","1.857426","0","3"
